1397.000000 302.000000 151.000000
1470.000000 308.000000 152.000000
1383.000000 301.000000 151.000000
1386.000000 306.000000 153.000000
1363.000000 306.000000 155.000000
1306.000000 304.000000 154.000000
1354.000000 305.000000 154.000000
1298.000000 309.000000 155.000000
1413.000000 310.000000 156.000000
1389.000000 308.000000 155.000000
1355.000000 304.000000 151.000000
1429.000000 309.000000 155.000000
1405.000000 308.000000 156.000000
1453.000000 313.000000 154.000000
1425.000000 310.000000 151.000000
1479.000000 319.000000 156.000000
1469.000000 315.000000 156.000000
1484.000000 317.000000 157.000000
1535.000000 320.000000 157.000000
1527.000000 317.000000 158.000000
1655.000000 327.000000 158.000000
1615.000000 321.000000 160.000000
1683.000000 333.000000 160.000000
1679.000000 332.000000 160.000000
1644.000000 323.000000 158.000000
1662.000000 326.000000 158.000000
1604.000000 320.000000 155.000000
1659.000000 327.000000 158.000000
1648.000000 322.000000 155.000000
1644.000000 323.000000 154.000000
1660.000000 323.000000 154.000000
1608.000000 320.000000 156.000000
1622.000000 322.000000 155.000000
1554.000000 314.000000 157.000000
1588.000000 320.000000 154.000000
1566.000000 317.000000 154.000000
1527.000000 316.000000 152.000000
1549.000000 313.000000 153.000000
1480.000000 310.000000 155.000000
1538.000000 315.000000 155.000000
1436.000000 308.000000 154.000000
1424.000000 311.000000 153.000000
1405.000000 305.000000 154.000000
1391.000000 307.000000 154.000000
1408.000000 309.000000 149.000000
1350.000000 303.000000 155.000000
1431.000000 311.000000 153.000000
1345.000000 306.000000 151.000000
1329.000000 309.000000 155.000000
1280.000000 301.000000 153.000000
1184.000000 300.000000 155.000000
1191.000000 303.000000 153.000000
1106.000000 300.000000 149.000000
1167.000000 310.000000 153.000000
1061.000000 303.000000 154.000000
1018.000000 300.000000 151.000000
1030.000000 304.000000 153.000000
982.000000 298.000000 153.000000
1060.000000 303.000000 153.000000
970.000000 300.000000 154.000000
981.000000 301.000000 151.000000
950.000000 300.000000 150.000000
907.000000 296.000000 151.000000
961.000000 296.000000 147.000000
893.000000 294.000000 148.000000
1015.000000 299.000000 147.000000
951.000000 292.000000 148.000000
998.000000 300.000000 148.000000
981.000000 297.000000 150.000000
954.000000 295.000000 147.000000
1045.000000 298.000000 149.000000
986.000000 297.000000 148.000000
1052.000000 300.000000 147.000000
986.000000 293.000000 151.000000
972.000000 297.000000 149.000000
927.000000 295.000000 147.000000
919.000000 294.000000 148.000000
1006.000000 299.000000 149.000000
858.000000 292.000000 148.000000
931.000000 294.000000 146.000000
927.000000 296.000000 147.000000
939.000000 299.000000 147.000000
985.000000 300.000000 149.000000
929.000000 294.000000 147.000000
983.000000 299.000000 145.000000
917.000000 296.000000 147.000000
906.000000 297.000000 150.000000
884.000000 296.000000 149.000000
795.000000 292.000000 154.000000
844.000000 298.000000 148.000000
811.000000 288.000000 148.000000
852.000000 297.000000 146.000000
801.000000 294.000000 144.000000
832.000000 297.000000 150.000000
885.000000 298.000000 145.000000
834.000000 305.000000 148.000000
926.000000 298.000000 146.000000
875.000000 294.000000 150.000000
932.000000 300.000000 151.000000
882.000000 297.000000 149.000000
832.000000 299.000000 148.000000
884.000000 295.000000 149.000000
783.000000 293.000000 148.000000
839.000000 294.000000 146.000000
783.000000 294.000000 148.000000
843.000000 296.000000 151.000000
783.000000 294.000000 149.000000
883.000000 296.000000 148.000000
966.000000 300.000000 151.000000
1000.000000 300.000000 148.000000
1038.000000 302.000000 151.000000
961.000000 295.000000 146.000000
859.000000 294.000000 148.000000
900.000000 296.000000 147.000000
762.000000 293.000000 151.000000
833.000000 298.000000 147.000000
779.000000 295.000000 150.000000
762.000000 296.000000 150.000000
800.000000 296.000000 149.000000
759.000000 296.000000 150.000000
887.000000 301.000000 153.000000
838.000000 296.000000 155.000000
907.000000 300.000000 150.000000
931.000000 299.000000 153.000000
957.000000 302.000000 153.000000
911.000000 297.000000 150.000000
899.000000 298.000000 151.000000
1003.000000 304.000000 151.000000
927.000000 296.000000 153.000000
966.000000 302.000000 147.000000
977.000000 299.000000 151.000000
978.000000 298.000000 154.000000
1039.000000 303.000000 151.000000
989.000000 299.000000 150.000000
1111.000000 308.000000 156.000000
1036.000000 303.000000 153.000000
1057.000000 302.000000 150.000000
1091.000000 304.000000 151.000000
1095.000000 303.000000 152.000000
1117.000000 305.000000 152.000000
1127.000000 304.000000 154.000000
1158.000000 306.000000 152.000000
1126.000000 303.000000 155.000000
1143.000000 304.000000 152.000000
1139.000000 303.000000 149.000000
1105.000000 299.000000 152.000000
1187.000000 307.000000 150.000000
1104.000000 298.000000 154.000000
1147.000000 304.000000 151.000000
1112.000000 302.000000 151.000000
1099.000000 302.000000 151.000000
1117.000000 303.000000 151.000000
1031.000000 298.000000 152.000000
1121.000000 305.000000 150.000000
1066.000000 301.000000 153.000000
1049.000000 301.000000 153.000000
1010.000000 303.000000 154.000000
1026.000000 300.000000 153.000000
1072.000000 305.000000 153.000000
997.000000 301.000000 152.000000
1015.000000 303.000000 151.000000
988.000000 301.000000 154.000000
956.000000 301.000000 152.000000
1016.000000 304.000000 153.000000
944.000000 299.000000 151.000000
1014.000000 307.000000 152.000000
917.000000 303.000000 153.000000
902.000000 303.000000 153.000000
866.000000 303.000000 150.000000
863.000000 303.000000 149.000000
928.000000 306.000000 153.000000
849.000000 301.000000 152.000000
906.000000 305.000000 152.000000
855.000000 302.000000 150.000000
895.000000 305.000000 153.000000
892.000000 303.000000 151.000000
818.000000 299.000000 150.000000
898.000000 303.000000 152.000000
856.000000 301.000000 152.000000
840.000000 303.000000 153.000000
924.000000 305.000000 155.000000
925.000000 303.000000 152.000000
1016.000000 306.000000 153.000000
963.000000 303.000000 154.000000
1024.000000 307.000000 151.000000
992.000000 304.000000 151.000000
1072.000000 309.000000 152.000000
1096.000000 308.000000 150.000000
1075.000000 301.000000 153.000000
1143.000000 309.000000 153.000000
1105.000000 308.000000 153.000000
1186.000000 309.000000 152.000000
1105.000000 307.000000 151.000000
