2663.000000 712.000000 248.000000
2708.000000 751.000000 251.000000
2767.000000 860.000000 252.000000
2671.000000 731.000000 249.000000
2768.000000 869.000000 246.000000
2721.000000 817.000000 249.000000
2744.000000 863.000000 248.000000
2766.000000 897.000000 246.000000
2762.000000 887.000000 248.000000
2829.000000 999.000000 251.000000
2745.000000 893.000000 249.000000
2825.000000 1024.000000 251.000000
2770.000000 946.000000 250.000000
2813.000000 1005.000000 257.000000
2786.000000 979.000000 254.000000
2748.000000 915.000000 254.000000
2787.000000 992.000000 252.000000
2699.000000 872.000000 249.000000
2723.000000 912.000000 245.000000
2658.000000 825.000000 247.000000
2653.000000 812.000000 250.000000
2678.000000 822.000000 244.000000
2666.000000 773.000000 254.000000
2749.000000 890.000000 252.000000
2661.000000 753.000000 257.000000
2675.000000 756.000000 249.000000
2682.000000 786.000000 248.000000
2688.000000 762.000000 253.000000
2772.000000 860.000000 261.000000
2812.000000 900.000000 275.000000
2796.000000 823.000000 267.000000
2993.000000 1342.000000 286.000000
2598.000000 578.000000 257.000000
2768.000000 763.000000 281.000000
2727.000000 623.000000 304.000000
3184.000000 1448.000000 899.000000
3045.000000 1195.000000 567.000000
3019.000000 1064.000000 509.000000
2958.000000 967.000000 355.000000
2931.000000 933.000000 341.000000
2958.000000 988.000000 357.000000
2909.000000 888.000000 368.000000
3062.000000 1226.000000 497.000000
3004.000000 1193.000000 416.000000
2999.000000 1194.000000 354.000000
2964.000000 1162.000000 340.000000
2959.000000 1154.000000 340.000000
3043.000000 1285.000000 364.000000
2996.000000 1215.000000 364.000000
3045.000000 1283.000000 350.000000
2992.000000 1220.000000 356.000000
2866.000000 984.000000 299.000000
2850.000000 984.000000 295.000000
2832.000000 981.000000 289.000000
2905.000000 1113.000000 291.000000
2890.000000 1083.000000 301.000000
2933.000000 1152.000000 301.000000
2859.000000 1028.000000 292.000000
2887.000000 1060.000000 298.000000
2909.000000 1099.000000 295.000000
2880.000000 1042.000000 302.000000
